id,category,source,case_id,key_path,ko,en,ja,zh-CN,notes
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_mediation_.entries_immediate_a_.variants_mediation-immediate-a-v9_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[mediation].entries[immediate|a].variants[mediation-immediate-a-v9].text,"정리해 주십시오. 외도는 아니었다는 사실과, 제가 두려움으로 적금을 건드린 사실을 함께 보겠습니다.","You can rule today, Your Honor — only please keep the affair question and what I did with the joint savings on separate lines. Please weigh each act on its own; do not let one swallow the other.",今この場で結論をお願いします。,请耐心听我讲。现在做整理也可以。但请把出轨嫌疑和我动了夫妻共同存款这件事分开来看。请您理解。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_mediation_.entries_immediate_b_.variants_mediation-immediate-b-v1_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[mediation].entries[immediate|b].variants[mediation-immediate-b-v1].behaviorHint,짧게 수용하며 더 이상 모호어로 버티지 않겠다는 태도다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_mediation_.entries_immediate_b_.variants_mediation-immediate-b-v1_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[mediation].entries[immediate|b].variants[mediation-immediate-b-v1].text,저도 지금 결론을 듣겠습니다. 외도는 아니었지만 제가 먼저 숨긴 책임까지 피하지 않겠습니다.,"You can decide today, Your Honor — I will not slow it down, but please do not collapse the family matter into the affair frame. I am not asking for an outcome that protects me; I am asking for one that does not blur what happened.",今ここで整えていただいて構いません。家族の事情を伏せた責任は私が背負います。,"我也愿意现在听结论。出轨并非事实,但我先隐瞒的责任,我不会回避。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_mediation_.entries_immediate_b_.variants_mediation-immediate-b-v10_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[mediation].entries[immediate|b].variants[mediation-immediate-b-v10].behaviorHint,갈라진 책임을 분명히 하려는 목소리다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_mediation_.entries_immediate_b_.variants_mediation-immediate-b-v10_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[mediation].entries[immediate|b].variants[mediation-immediate-b-v10].text,오늘 정리해도 좋습니다. 제가 숨긴 것과 제 아내가 실행한 것을 같은 덩어리로 보지 말아주십시오.,"You can decide today, Your Honor — I will not slow it down, but please do not collapse the family matter into the affair frame. Your Honor, this is the shape of mediation I can take responsibility for.",私の沈黙の罪と、相手の動きの罪は別の話です。,"我也愿意现在听结论。出轨并非事实,但我先隐瞒的责任,我不会回避。我说的是我所知道的。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_mediation_.entries_immediate_b_.variants_mediation-immediate-b-v2_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[mediation].entries[immediate|b].variants[mediation-immediate-b-v2].behaviorHint,핵심 사실을 말하며 시선을 아래에 둔다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_mediation_.entries_immediate_b_.variants_mediation-immediate-b-v2_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[mediation].entries[immediate|b].variants[mediation-immediate-b-v2].text,"바로 정리하셔도 됩니다. 그 가족 일은 사실이고, 제 아내에게 말하지 않은 것도 제 잘못입니다.","You can decide today, Your Honor — I will not slow it down, but please do not collapse the family matter into the affair frame. If the order is right, I can carry the result, whatever it is.",結論をお願いします。私の沈黙が招いた事態と、相手の手続違反は別物として。,"关于这一点,我也愿意现在听结论。出轨并非事实,但我先隐瞒的责任,我不会回避。这是我能说的全部。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_mediation_.entries_immediate_b_.variants_mediation-immediate-b-v3_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[mediation].entries[immediate|b].variants[mediation-immediate-b-v3].behaviorHint,억울함과 책임 인정이 한 문장 안에 섞인다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_mediation_.entries_immediate_b_.variants_mediation-immediate-b-v3_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[mediation].entries[immediate|b].variants[mediation-immediate-b-v3].text,오늘 판단하셔도 괜찮습니다. 다만 외도 오해와 다른 큰돈 전달 책임은 분리해서 봐주십시오.,"You can decide today, Your Honor — I will not slow it down, but please do not collapse the family matter into the affair frame. Please let the structure of the ruling match the structure of what we did.",今ここで決めていただいて構いません。私の責任から述べます。,"请允许我说,我也愿意现在听结论。出轨并非事实,但我先隐瞒的责任,我不会回避。希望您能仔细听完。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_mediation_.entries_immediate_b_.variants_mediation-immediate-b-v4_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[mediation].entries[immediate|b].variants[mediation-immediate-b-v4].behaviorHint,선후와 범죄 축을 분리하려는 의지가 보인다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_mediation_.entries_immediate_b_.variants_mediation-immediate-b-v4_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[mediation].entries[immediate|b].variants[mediation-immediate-b-v4].text,"지금 결론을 내리신다면, 제가 숨긴 시작과 제 아내의 해지 서류 문제를 따로 적어주셨으면 합니다.","You can decide today, Your Honor — I will not slow it down, but please do not collapse the family matter into the affair frame. I will not appeal to feelings; I will stand on the order of the facts.",相手の動きと私の沈黙は別の重みで見ていただけますか。,"我希望您能听完。我也愿意现在听结论。出轨并非事实,但我先隐瞒的责任,我不会回避。请相信我。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_mediation_.entries_immediate_b_.variants_mediation-immediate-b-v5_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[mediation].entries[immediate|b].variants[mediation-immediate-b-v5].behaviorHint,오래 회피하던 태도를 거두려 애쓴다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_mediation_.entries_immediate_b_.variants_mediation-immediate-b-v5_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[mediation].entries[immediate|b].variants[mediation-immediate-b-v5].text,저는 받을 준비가 됐습니다. 외도가 아니라는 사실만 앞세우고 돈 문제를 피하지는 않겠습니다.,"You can decide today, Your Honor — I will not slow it down, but please do not collapse the family matter into the affair frame. What I admit, I admit clearly; what I dispute, I will keep as dispute.",不貞ではなかった事実だけは整えて受け止めてください。,"其实我想说的是,我也愿意如今听结论。出轨并非事实,但我先隐瞒的责任,我不会回避。我愿意配合裁判官。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_mediation_.entries_immediate_b_.variants_mediation-immediate-b-v6_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[mediation].entries[immediate|b].variants[mediation-immediate-b-v6].behaviorHint,선의와 월권을 나눠 받아들이려 한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_mediation_.entries_immediate_b_.variants_mediation-immediate-b-v6_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[mediation].entries[immediate|b].variants[mediation-immediate-b-v6].text,바로 끝내도 됩니다. 그 돈의 사용처와 아내를 배제한 책임을 함께 듣겠습니다.,"You can decide today, Your Honor — I will not slow it down, but please do not collapse the family matter into the affair frame. Even a partial ruling can be a fair one if the lines are drawn cleanly.",私の側の責任を先に明確にしてから、判決をお待ちします。,"让我再确认一下,我也愿意现在听结论。出轨并非事实,但我先隐瞒的责任,我不会回避。我会再补充。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
