term_id,category,ko,frequency,case_scope,sample_context_1,sample_context_2,sample_context_3,current_en,current_ja,current_zh,notes
DOMAIN-037,DOMAIN_TERM,연락,459,(global);spouse-01;family-01;friend-01,friend-01 case_surface_content: e-1 연락 기록,"friend-01 case_surface_content: 송다은의 발언 ""수민이가 또 내 남자한테 연락한다""","friend-01 case_surface_content: 연락 기록과 단톡방 캡처를 대조하면, 최수민의 연락 사실이 확인도 없이 '집착'으로 프레이밍된 과정이 보인다.",e-1 contact records,e-1 連絡履歴,e-1 联系记录,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-038,DOMAIN_TERM,행동,459,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 말년 어머니 곁에서 유서 관련 행동을 직접 목격한 제3자 증인이다.,family-01 case_surface_content: 종이를 읽어드린 행동의 뜻을 밝혀 주십시오.,family-01 case_surface_content: 윤정후의 전체 행동이 형 보호로 재맥락화된다.,Please reveal the meaning of your actions as you read the paper.,紙を読んだ行動の意味を明らかにしてください。,请在阅读本文时揭示你的行为的意义。,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-039,DOMAIN_TERM,최수민 씨,444,friend-01,friend-01 case_surface_content: 최수민 씨,friend-01 case_surface_content: 최수민 씨가 예비신랑에게 보낸 연락 기록이 존재한다.,friend-01 case_surface_content: 예비신랑과 최수민 씨 사이의 메시지 기록이 존재한다.,Soo-min Choi,スミン・チョイ氏,崔秀民,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-040,DOMAIN_TERM,이준호 씨,440,spouse-01,spouse-01 case_surface_content: 이 감정 패턴을 이준호 씨에게 직접 추궁하시거나 발신자 미상 문자(e-4)를 제시하면 구체적 사연이 드러날 것입니다.,"spouse-01 case_surface_content: 이제 이준호 씨 가족 쪽 상황을 직접 확인하거나, 동기 탐색으로 숨긴 이유를 물어볼 수 있습니다.","spouse-01 case_surface_content: 이준호 씨의 개인 자금이 어디로, 왜 빠져나갔는지 묻는 카드",How often did Mr. Lee Jun-ho visit this officetel?,イ・ジュノさんはこのオフィステルにどれくらい頻繁に来ていましたか。,李俊浩先生多久来一次这栋办公公寓？,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-041,DOMAIN_TERM,어떤,430,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 이 증언이 동생의 어떤 의도를 보여준다고 보십니까?,friend-01 case_surface_content: 이 연락 기록을 보고 어떤 생각이 들었습니까?,friend-01 case_surface_content: 친구들이 어떤 말로 동조했는지 확인해 주십시오.,,この連絡履歴を見て、どんな考えがありましたか？,您对这份联系记录有何看法？,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-042,DOMAIN_TERM,지금,427,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 윤정후의 차단 발언 ""지금 단정해서 말할 수 없습니다""",friend-01 case_surface_content: 불리한 지점이 나오면 '그건 지금 얘기가 아니다'라며 범위를 좁힌다.,"friend-01 case_surface_content: ""피하지 마세요. 다은이한테 지금 바로 말하기 어려워서 이러는 거예요""",Phase changes; the floor shifts.,事実の整理から、責任の分け方へと話が移る。,请重新整理路径。阶段切换。刚才相信的事，也要再看一遍。请保留当前节奏。,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-043,DOMAIN_TERM,기준,426,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 두 형제는 서로 다른 방식으로 어머니 뜻을 자기 기준에 맞춰 움직였다.,spouse-01 case_surface_content: 금액 크기 기준 책임 서사다.,spouse-01 case_surface_content: 실행 순서 기준 책임 서사다.,,金額サイズ基準責任叙事だ。,这是基于金额和规模的责任声明。,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-044,DOMAIN_TERM,마음,417,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 새 쟁점 '어머니의 숨겨진 마음'이 드러났습니다. 각자의 해석과 개입을 분리하십시오.,family-01 case_surface_content: dc-5 어머니의 숨겨진 마음,family-01 case_surface_content: 어머니의 숨겨진 마음,dc-5 mother's hidden heart,dc -5母の隠された心,DC-5 母亲隐藏的心,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-045,DOMAIN_TERM,묻는다,417,spouse-01;family-01;friend-01,friend-01 case_surface_content: d-1의 방식 적절성을 묻는다.,friend-01 case_surface_content: 침묵의 책임을 묻는다.,"spouse-01 case_surface_content: 투자방 송금이 단순 실수가 아니라 공동 적금 해지액 2,000만원이 실제로 빠져나간 선택이었는지 묻는다.",,d-1の方式の適切性を尋ねる。,询问d-1的方法是否合适。,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-046,DOMAIN_TERM,송금,416,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 가게를 운영하며 틈틈이 어머니에게 송금하고, 형 몰래 정기 지원금과 병원비를 대 왔다.",friend-01 case_surface_content: e-6 과거 송금 기록,"friend-01 case_surface_content: 과거 카톡의 '돈 문제' 언급과 과거 송금 기록을 대조하면, 손절의 진짜 원인이 변심이 아니라 차용금 미상환 문제였다는 사실이 드러난다.",wire transfer,送金,汇款,P1 domain keyword dictionary; 돈 송금
DOMAIN-047,DOMAIN_TERM,무엇,408,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 오래된 계좌 흐름과 일기장 기록이 같은 침묵을 가리킨다. 윤정후가 무엇을 떠안고 있었는지 물어야 한다.,family-01 case_surface_content: 자필 연습본과 어머니 일기장의 시점이 한 흐름으로 묶인다. 비율을 낮춰 가면서까지 막으려 한 것이 무엇인지 물어야 한다.,family-01 case_surface_content: 이 유서를 처음 봤을 때 무엇이 가장 억울했는지 설명해 주십시오.,"These receipts, who bought what?",これらの領収書、誰が何を買うのですか？,这些收据，谁买了什么？,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-048,DOMAIN_TERM,있습니다,406,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 유서 작성 당시 판단 능력과 개입 경계를 더 깊이 추궁하거나, 요양보호사 증언으로 보강할 수 있습니다.",family-01 case_surface_content: 공증 날짜를 확인하면 요양 시점과 작성 절차를 함께 볼 수 있습니다.,family-01 case_surface_content: 시점을 대조하면 이 사본이 왜 최종본처럼 보였는지 따질 수 있습니다.,"Yes, father. Da-eun and I are preparing well.",はい、お父さん。ダウンとよく準備しています。,是的，父亲。我和多恩正在好好准备。,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-049,DOMAIN_TERM,않는다,402,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 윤태성은 자신이 모셨으니 당연히 더 받아야 한다고 기억하고, 윤정후는 어머니가 원래 자기에게 90을 남기려 했다는 사실을 알면서 말하지 않는다.",family-01 case_surface_content: 윤정후의 말년 방문 횟수와 체류 시간이 일부 늘어난 기록이다. 돌봄 방문인지 서류 논의인지는 아직 구분되지 않는다.,"family-01 case_surface_content: 공증 전 3주 동안 방문 빈도, 담당자 교체, 공증인 동행 항목이 같은 기간에 모인다. 아직 방문 목적 자체는 확정되지 않는다.",,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-050,DOMAIN_TERM,했습니다,397,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 정후 씨가 어머님한테 종이를 자주 읽어드렸어요. 내용은 또렷이 못 들었지만, 형님 오기 전에는 끝내자고 조심스러워하셨어요. 어머님이 힘들어하시면 그만하자고 했고, 어머님이 먼저 물으시면 그때 더 설명했어요. 그런데 저는 10월에 갑자기 교체됐습니다. 이유는 듣지 못했습니다.","spouse-01 case_surface_content: B의 발언 ""형이 곧 갚는다고 했습니다""","spouse-01 case_surface_content: 2,000만원 입금했습니다. 확인 부탁드려요.","B's statement ""My brother said he would pay me back soon.""",Bの発言「兄がすぐに返済すると言いました」,B的声明“我哥哥说他很快就会还给我。”,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-051,DOMAIN_TERM,윤태성 씨,396,family-01,"family-01 judge_question_script: 윤태성 씨, 어머니를 가까이서 본 사람이 공증을 앞두고 바뀌었다는 사실을 뒤늦게 알면 누구라도 의심이 들 수 있습니다. 본인이 그 교체를 알게 된 경위를 말씀해 주십시오.","family-01 judge_question_script: 윤태성 씨, 교체가 의도된 것인지 우연인지를 지금 단정할 필요는 없습니다. 다만 본인이 직접 들은 설명과 다른 사람을 통해 짐작한 부분을 나눠 말씀해 주십시오.","family-01 judge_question_script: 윤태성 씨, 요양보호사가 바뀐 사실과 그 결정에 누가 어떻게 관여했는지는 다른 문제입니다. 본인이 확인한 만큼만 분리해 말씀해 주십시오.",,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-052,DOMAIN_TERM,사정,390,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 오래된 계좌 흐름과 일기장이 형제의 침묵을 같은 방향으로 가리킵니다. 민감한 가족 사정을 확인해야 합니다.,"family-01 case_surface_content: '모시고 산 건 나인데 왜 40이냐'와 윤정후의 차단 발언을 맞대면, 비율 뒤에 숨은 사정이 있다는 흐름이 보인다.",family-01 case_surface_content: 윤정후의 침묵에는 가족 기록 속 민감한 사정을 형에게 곧장 드러내지 않으려는 이유가 있었다.,,家族射精の専門知識,专门针对家庭情况,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-053,DOMAIN_TERM,사람,381,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 형의 '모시고 산 건 나인데'라는 말과 어머니 일기장의 기록이 충돌한다. 두 사람이 각자 어머니 뜻을 어떻게 받아 적었는지 짚어야 한다.,"family-01 case_surface_content: 윤태성은 유산을 돌봄의 보상처럼 당연시했고, 윤정후는 형을 보호한다는 이유로 어머니 뜻과 문서를 대신 정리하려 했다. 두 사람 모두 어머니 뜻을 있는 그대로 두지 못했다.",friend-01 case_surface_content: 초반에는 최수민의 9일간 연락 기록과 송다은의 단톡방 발언이 겹치며 최수민이 집착하는 사람으로 보인다. 그러나 예비신랑의 선 넘는 메시지와 송다은 아버지의 돈 접근 패턴이 드러나면서 사건의 중심은 집착이 아니라 반복되는 침묵과 낙인으로 뒤집힌다.,Who was the first person to post in the group chat room?,ダントクバンに初めて投稿した人は誰ですか？,谁是第一个在群聊里发帖的人？,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-054,DOMAIN_TERM,가족,380,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 새 쟁점 '가족 기록과 침묵의 이유'가 드러났습니다. 기록의 의미와 침묵의 범위를 확인하십시오.,family-01 case_surface_content: dc-4 가족 기록과 침묵의 이유,family-01 case_surface_content: 가족 기록과 침묵의 이유,Family,家族,家庭,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-055,DOMAIN_TERM,보호,373,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: e-3 전 요양보호사 음성증언,"family-01 case_surface_content: 유서 작성 당시 판단 능력과 개입 경계를 더 깊이 추궁하거나, 요양보호사 증언으로 보강할 수 있습니다.",family-01 case_surface_content: 요양원 방문기록의 증가 시점과 전 요양보호사가 종이를 읽어드린 시점이 겹친다.,e-3 Former nursing care worker’s voice testimony,e -3元介護者の否定的な証言,e-3 前护理员的心声见证,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-056,DOMAIN_TERM,선택,359,(global);spouse-01;family-01;friend-01,spouse-01 case_surface_content: 그때는 다른 선택이 없었다는 말로 계산된 선택의 각도를 흐린다.,"spouse-01 case_surface_content: 투자방 송금이 단순 실수가 아니라 공동 적금 해지액 2,000만원이 실제로 빠져나간 선택이었는지 묻는다.",(global) hardcoded_source_literal: 대상을 선택하세요,Select display language,表示言語を選択,选择显示语言,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-057,DOMAIN_TERM,공증,357,(global);family-01,family-01 case_surface_content: e-4 공증인 메모 기록,family-01 case_surface_content: 공증 당일 어머니 상태와 자필 연습본의 비율을 분리해 확인하십시오.,"family-01 case_surface_content: 공증인 메모와 자필 연습본을 함께 보면, 공증본 60:40 뒤에 별도 연습본이 있었고 유언장에 손댄 경위가 쟁점이 됩니다.",notarization,公証,公证,P1 domain keyword dictionary; 문서 공증
DOMAIN-058,DOMAIN_TERM,다른,357,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 공증본은 처음부터 60:40으로 남아 있었고, 별도 자필 유언장 연습본에서 공증본과 다른 비율을 고민한 흔적이 확인된다. 윤정후가 유언장에 손댄 책임은 남지만, 더 많이 받으려 한 조작은 아니었다.","family-01 case_surface_content: 어머니 일기장에는 윤정후가 배다른 자식이라는 사실과, 그래도 똑같은 자식으로 더 마음이 갔다는 기록이 남아 있다. 윤정후는 이 사실이 형을 무너뜨릴까 봐 침묵했다.",family-01 case_surface_content: 두 형제는 서로 다른 방식으로 어머니 뜻을 자기 기준에 맞춰 움직였다.,We confirm Yoon Jeong-hoo's worries and hints about a half-child.,ユンジョンの後、危険な子供の懸念や示唆を確認してください。,我们确认了尹正厚对半个孩子的担忧和暗示。,P1 high-frequency n-gram candidate from Korean corpus.
