term_id,category,ko,frequency,case_scope,sample_context_1,sample_context_2,sample_context_3,current_en,current_ja,current_zh,notes
DOMAIN-028,DOMAIN_TERM,결정,517,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 출생 비밀의 공개 범위를 당사자 동의 하에 결정하고, 형제 관계 복원을 위한 조율 절차를 마련한다.",friend-01 case_surface_content: 3천만 원은 바로 결정하기 어렵습니다.,spouse-01 case_surface_content: 박미라 증인이 투자방 가입 경로를 결정적으로 채워줄 것입니다.,decision,決定,决定,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-029,DOMAIN_TERM,답해,513,spouse-01;family-01;friend-01,family-01 case_surface_content: 윤정후는 공증본 60:40과 절차 개입 책임을 분리해 답해야 한다.,family-01 case_surface_content: 어머니가 자신을 어떻게 기록했는지 어디까지 받아들일 수 있는지 답해야 합니다.,family-01 judge_question_script: 교체와 관련해 본인이 들은 이야기와 본인이 직접 확인한 사실을 따로 답해 주십시오.,answer,答える,回答,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-030,DOMAIN_TERM,답해 주십시오,506,spouse-01;family-01;friend-01,family-01 judge_question_script: 교체와 관련해 본인이 들은 이야기와 본인이 직접 확인한 사실을 따로 답해 주십시오.,"family-01 judge_question_script: 윤태성 씨, 교체 경위에 대해 본인이 추정으로 채운 부분이 있다면 그 부분부터 분리해 답해 주십시오.","family-01 judge_question_script: 어머니가 유서 내용을 듣거나 읽으신 자리에 본인이 함께 있었다면 그 장면을 먼저 말씀하시고, 그렇지 않다면 누구로부터 어떻게 전해 들으셨는지 분리해 답해 주십시오.",please answer,答えてください,请回答,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-031,DOMAIN_TERM,절차,500,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: d-1에서 공증 절차와 어머니 상태의 균열이 드러나면 해금,"family-01 case_surface_content: 공증 당일 공증인 메모에 어머니 상태와 숫자 혼선, 윤정후가 절차를 서두른 듯한 관찰이 남은 사실을 안다.",family-01 case_surface_content: 공증일은 2025.11.05이고 어머니의 말기 요양 시점과 가깝다. 판단 능력과 작성 절차가 함께 쟁점이다.,procedure,手続き,程序,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-032,DOMAIN_TERM,자리,489,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 어머니에게 종이를 읽어드린 이유와 그 자리의 분위기를 설명해 주십시오.,friend-01 case_surface_content: 마지막 페이지를 보면 술자리 뒤 이어진 문구와 최수민의 거절 답장이 함께 확인됩니다.,friend-01 case_surface_content: 늦은 밤 술자리 뒤 선 넘은 메시지까지 확인,scene,場,场合,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-033,DOMAIN_TERM,흐름,482,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: e-6 오래된 계좌 흐름,family-01 case_surface_content: 자필 연습본의 비율과 오래된 계좌 흐름이 이어집니다. 어머니 통장을 거친 돈의 출처를 확인해야 합니다.,family-01 case_surface_content: 오래된 계좌 흐름과 일기장이 형제의 침묵을 같은 방향으로 가리킵니다. 민감한 가족 사정을 확인해야 합니다.,flow,流れ,流向,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-034,DOMAIN_TERM,인정하되,472,(global);spouse-01;family-01;friend-01,spouse-01 case_surface_content: 큰 사실은 인정하되 가장 아픈 이유는 마지막까지 자른다.,"family-01 judge_question_script: 공감 접근. 보호사 교체 인지에서 형이 느낀 무력감을 인정하되, 본 것/들은 것/추정을 분리하게 한다.","family-01 judge_question_script: 공감 접근. 어머니 의사에 대한 형의 불안을 인정하되, 본 것/들은 것/추정을 분리하게 한다.","admit, but",認めつつ,承认但,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-035,DOMAIN_TERM,박지연 씨,468,spouse-01,spouse-01 case_surface_content: 박지연 씨의 '제 몫을 지키려 했다'는 말과 위임장 처리 정황이 같은 방향을 가리킨다. 공동 적금 해지가 우발이 아니라 자각된 행위였음이 드러난다.,spouse-01 case_surface_content: 이 투자방 텔레그램이 어떤 방식으로 박지연 씨를 끌어들였는지 확인하겠습니다.,spouse-01 case_surface_content: 박지연 씨가 실제로 얼마를 송금했고 어떤 수익 인증을 받았는지 확인하겠습니다.,Ms. Park Ji-yeon,パク・ジヨンさん,朴智妍女士,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-036,DOMAIN_TERM,순서,464,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 새 쟁점 '오래된 지원의 출처'가 드러났습니다. 돈의 출처와 전달 순서를 확인하십시오.,family-01 case_surface_content: 어머니 통장을 거친 지원의 출처와 전달 순서,family-01 case_surface_content: 어머니 통장을 거친 지원의 출처와 전달 순서를 확인한다.,order,順序,顺序,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-037,DOMAIN_TERM,연락,459,(global);spouse-01;family-01;friend-01,friend-01 case_surface_content: e-1 연락 기록,"friend-01 case_surface_content: 송다은의 발언 ""수민이가 또 내 남자한테 연락한다""","friend-01 case_surface_content: 연락 기록과 단톡방 캡처를 대조하면, 최수민의 연락 사실이 확인도 없이 '집착'으로 프레이밍된 과정이 보인다.",contact,連絡,联系,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-038,DOMAIN_TERM,행동,459,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 말년 어머니 곁에서 유서 관련 행동을 직접 목격한 제3자 증인이다.,family-01 case_surface_content: 종이를 읽어드린 행동의 뜻을 밝혀 주십시오.,family-01 case_surface_content: 윤정후의 전체 행동이 형 보호로 재맥락화된다.,action,行動,行动,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-039,DOMAIN_TERM,최수민 씨,444,friend-01,friend-01 case_surface_content: 최수민 씨,friend-01 case_surface_content: 최수민 씨가 예비신랑에게 보낸 연락 기록이 존재한다.,friend-01 case_surface_content: 예비신랑과 최수민 씨 사이의 메시지 기록이 존재한다.,Ms. Choi Su-min,チェ・スミンさん,崔秀敏女士,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-040,DOMAIN_TERM,이준호 씨,440,spouse-01,spouse-01 case_surface_content: 이 감정 패턴을 이준호 씨에게 직접 추궁하시거나 발신자 미상 문자(e-4)를 제시하면 구체적 사연이 드러날 것입니다.,"spouse-01 case_surface_content: 이제 이준호 씨 가족 쪽 상황을 직접 확인하거나, 동기 탐색으로 숨긴 이유를 물어볼 수 있습니다.","spouse-01 case_surface_content: 이준호 씨의 개인 자금이 어디로, 왜 빠져나갔는지 묻는 카드",Mr. Lee Jun-ho,イ・ジュノさん,李俊浩先生,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-041,DOMAIN_TERM,어떤,430,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 이 증언이 동생의 어떤 의도를 보여준다고 보십니까?,friend-01 case_surface_content: 이 연락 기록을 보고 어떤 생각이 들었습니까?,friend-01 case_surface_content: 친구들이 어떤 말로 동조했는지 확인해 주십시오.,what kind of,どのような,什么样的,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-042,DOMAIN_TERM,지금,427,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 윤정후의 차단 발언 ""지금 단정해서 말할 수 없습니다""",friend-01 case_surface_content: 불리한 지점이 나오면 '그건 지금 얘기가 아니다'라며 범위를 좁힌다.,"friend-01 case_surface_content: ""피하지 마세요. 다은이한테 지금 바로 말하기 어려워서 이러는 거예요""",now,今,现在,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-043,DOMAIN_TERM,기준,426,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 두 형제는 서로 다른 방식으로 어머니 뜻을 자기 기준에 맞춰 움직였다.,spouse-01 case_surface_content: 금액 크기 기준 책임 서사다.,spouse-01 case_surface_content: 실행 순서 기준 책임 서사다.,standard,基準,标准,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-044,DOMAIN_TERM,마음,417,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 새 쟁점 '어머니의 숨겨진 마음'이 드러났습니다. 각자의 해석과 개입을 분리하십시오.,family-01 case_surface_content: dc-5 어머니의 숨겨진 마음,family-01 case_surface_content: 어머니의 숨겨진 마음,feelings,思い,心情,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-045,DOMAIN_TERM,묻는다,417,spouse-01;family-01;friend-01,friend-01 case_surface_content: d-1의 방식 적절성을 묻는다.,friend-01 case_surface_content: 침묵의 책임을 묻는다.,"spouse-01 case_surface_content: 투자방 송금이 단순 실수가 아니라 공동 적금 해지액 2,000만원이 실제로 빠져나간 선택이었는지 묻는다.",ask,問う,询问,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-046,DOMAIN_TERM,송금,416,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 가게를 운영하며 틈틈이 어머니에게 송금하고, 형 몰래 정기 지원금과 병원비를 대 왔다.",friend-01 case_surface_content: e-6 과거 송금 기록,"friend-01 case_surface_content: 과거 카톡의 '돈 문제' 언급과 과거 송금 기록을 대조하면, 손절의 진짜 원인이 변심이 아니라 차용금 미상환 문제였다는 사실이 드러난다.",money transfer,送金,转账,P1 domain keyword dictionary; 돈 송금 / 검수: 도메인 용어 현지화
DOMAIN-047,DOMAIN_TERM,무엇,408,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 오래된 계좌 흐름과 일기장 기록이 같은 침묵을 가리킨다. 윤정후가 무엇을 떠안고 있었는지 물어야 한다.,family-01 case_surface_content: 자필 연습본과 어머니 일기장의 시점이 한 흐름으로 묶인다. 비율을 낮춰 가면서까지 막으려 한 것이 무엇인지 물어야 한다.,family-01 case_surface_content: 이 유서를 처음 봤을 때 무엇이 가장 억울했는지 설명해 주십시오.,what,何,什么,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-048,DOMAIN_TERM,있습니다,406,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 유서 작성 당시 판단 능력과 개입 경계를 더 깊이 추궁하거나, 요양보호사 증언으로 보강할 수 있습니다.",family-01 case_surface_content: 공증 날짜를 확인하면 요양 시점과 작성 절차를 함께 볼 수 있습니다.,family-01 case_surface_content: 시점을 대조하면 이 사본이 왜 최종본처럼 보였는지 따질 수 있습니다.,there is,あります,有,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-049,DOMAIN_TERM,않는다,402,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 윤태성은 자신이 모셨으니 당연히 더 받아야 한다고 기억하고, 윤정후는 어머니가 원래 자기에게 90을 남기려 했다는 사실을 알면서 말하지 않는다.",family-01 case_surface_content: 윤정후의 말년 방문 횟수와 체류 시간이 일부 늘어난 기록이다. 돌봄 방문인지 서류 논의인지는 아직 구분되지 않는다.,"family-01 case_surface_content: 공증 전 3주 동안 방문 빈도, 담당자 교체, 공증인 동행 항목이 같은 기간에 모인다. 아직 방문 목적 자체는 확정되지 않는다.",does not,しない,不,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-050,DOMAIN_TERM,했습니다,397,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 정후 씨가 어머님한테 종이를 자주 읽어드렸어요. 내용은 또렷이 못 들었지만, 형님 오기 전에는 끝내자고 조심스러워하셨어요. 어머님이 힘들어하시면 그만하자고 했고, 어머님이 먼저 물으시면 그때 더 설명했어요. 그런데 저는 10월에 갑자기 교체됐습니다. 이유는 듣지 못했습니다.","spouse-01 case_surface_content: B의 발언 ""형이 곧 갚는다고 했습니다""","spouse-01 case_surface_content: 2,000만원 입금했습니다. 확인 부탁드려요.",did,しました,已做,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-051,DOMAIN_TERM,윤태성 씨,396,family-01,"family-01 judge_question_script: 윤태성 씨, 어머니를 가까이서 본 사람이 공증을 앞두고 바뀌었다는 사실을 뒤늦게 알면 누구라도 의심이 들 수 있습니다. 본인이 그 교체를 알게 된 경위를 말씀해 주십시오.","family-01 judge_question_script: 윤태성 씨, 교체가 의도된 것인지 우연인지를 지금 단정할 필요는 없습니다. 다만 본인이 직접 들은 설명과 다른 사람을 통해 짐작한 부분을 나눠 말씀해 주십시오.","family-01 judge_question_script: 윤태성 씨, 요양보호사가 바뀐 사실과 그 결정에 누가 어떻게 관여했는지는 다른 문제입니다. 본인이 확인한 만큼만 분리해 말씀해 주십시오.",Mr. Yoon Tae-seong,ユン・テソンさん,尹泰成先生,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
